,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
3529,NAT202401,5928.0,2771,brick,Gewichtsheffen ,Weightlifting,weightlifting,,Weight lifting
3530,NAT202401,6028.0,2774,brick,gewicht voor fitness,weight fitness,weight fitness,,weight for fitness
3531,NAT202401,6205.0,2778,brick,gewicht voor workouts,weight workouts,weight workouts,,weight for workouts
3532,NAT202401,6640.0,2786,brick,trainings gewicht,training weight,training weight,,training weight
3533,NAT202401,6847.0,2789,brick,als sport gewicht,sport weight,sport weight,,as sports weight
3534,NAT202401,7073.0,2793,brick,sport gewicht,sports weight,sports weight,,sports weight
3535,NAT202401,7169.0,2794,brick,workout gewicht,workout weight,workout weight,,workout weight
3536,NAT202401,7329.0,2796,brick,Gebruiken als gewichten km te trainen ,weights train km,training weights,,Use as weights km to train
3537,NAT202401,7551.0,2805,brick,work out gewicht,workout weight,workout weight,,work out weight
3538,NAT202401,7717.0,2813,brick,trainingsgewicht,training weight,training weight,,training weight
3539,NAT202401,7955.0,2816,brick,trainen (als gewichtjes gebruiken om spieren te trainen),training,weight training,,training (use as weights to train muscles)
3540,NAT202401,8226.0,2820,brick,"Je kunt er mee trainen, als gewicht",train weight,training weight,,"You can train with it, as a weight"
3541,NAT202401,8621.0,2827,brick,het gebruiken om door te hakken zoals bij karate ,cut karate,karate weight,,use it to chop through like in karate
3542,NAT202401,8699.0,2828,brick,Gewichtheffen,Weightlifting,weightlifting,,Weightlifting
3543,NAT202401,8947.0,2833,brick,mee sporten (gewicht) ,participate sports,sports weight,,sports with (weight)
3544,NAT202401,9015.0,2836,brick,Als gewicht gebruiken bij het sporten,weight exercising,weight exercising,,Use as a weight in sports
3545,NAT202401,9090.0,2837,brick,sportinstrument/gewicht,sports instrumentweight,sports weight,,sports instrument/weight
3546,NAT202401,10241.0,2863,brick,omknopen als gewichten voor hardlopen ,tie weights running,running weights,,tie around as weights for running
3547,NAT202401,10496.0,2870,brick,je kan het als gewicht gebruiken bij het sporten,weight exercising,exercise weight,,you can use it as a weight in sports
3548,NAT202401,10575.0,2871,brick,meenemen tijdens het hardlopen voor extra uitdaging,Take running extra challenge,running weight challenge,,take with you while running for an extra challenge
3549,NAT202401,10647.0,2874,brick,je kunt er mee sporten als gewicht,exercise weight,exercise weight,,you can exercise with it as a weight
3550,NAT202401,10811.0,2876,brick,gewichtheffen,weight lifting,weight lifting,,weightlifting
3551,NAT202401,10913.0,2878,brick,als dumbell voor gewichtentraining,dumbbell weight training,weight training dumbbell,,as a dumbbell for weight training
3552,NAT202401,10915.0,2878,brick,je zou hem kunnen gebruiken als dat dingen waar men in curling mee curlt ofzo,could people curl curling,curl,,you could use it as things that people curl with in curling or something
3553,NAT202401,11190.0,2882,brick,als gewichten voor bij het sporten,weights exercise,weights exercise,,as weights for sports
3554,NAT202401,11362.0,2884,brick,Gebruiken als step om te sporten,scooter exercise,exercise,,Use as a step for sports
3555,NAT202401,11363.0,2884,brick,Als gewicht gebruiken tijdens sporten,weight exercise,exercise weight,,Use as a weight during sports
3556,NAT202401,11540.0,2900,brick,als gewicht om mee te sporten,weight exercise,weight exercise,,as a weight to exercise with
3557,NAT202401,11605.0,2901,brick,als gewicht gebruiken tijdens het sporten,weight exercise,exercise weight,,use as a weight during sports
3558,NAT202401,11729.0,2904,brick,laat karate mensen ze breken,let karate people break,karate weight,,let karate people break them
3559,NAT202401,11730.0,2904,brick,gebruik als gewicht als vervanging voor een dumbell in de gym,weight replacement dumbbell gym,exercise weight,,use as a weight as a replacement for a dumbbell in the gym
3560,NAT202401,11785.0,2906,brick,als gewicht om mee te trainen,weight training,weight training,,as a weight to train with
3561,NAT202401,11938.0,2910,brick,gewicht voor je workout ,weight workout,exercise weight,,weight for your workout
3562,NAT202401,12147.0,2912,brick,als fitnessgewicht ,fitness weight,fitness weight,,as a fitness weight
3563,NAT202401,12243.0,2913,brick,liften (sterker worden),lift,lift weight,,lifting (getting stronger)
3564,NAT202401,12317.0,2914,brick,use as a weight in fitness,weight fitness,fitness weight,,use as a weight in fitness
3565,NAT202401,12369.0,2915,brick,fitnessgewicht ,fitness weight,fitness weight,,fitness weight
3566,NAT202401,12444.0,2917,brick,In een tas stoppen en als gewicht gebruiken om te trainen,Put bag weight training,weight training,,Put in a bag and use as a weight for training
3567,NAT202401,12527.0,2918,brick,ipv van dumbels,instead dumbbells,dumbbell weight,,instead of dumbbells
3568,NAT202401,12528.0,2918,brick,in tas om te trainee voor wandelen,bag trainee hiking,hiking training,,in bag to train for walking
3569,NAT202401,12846.0,2923,brick,sporten (gewicht),sports,sports weight,,sports (weight)
3570,NAT202401,12925.0,2925,brick,karate,karate,karate weight,,karate
3571,NAT202401,13035.0,2928,brick,als sportgewicht,sports weight,sports weight,,as a sports weight
3572,NAT202401,13092.0,2931,brick,gebruiken voor fitness ,fitness,fitness weight,,use for fitness
3573,NAT202401,13263.0,2933,brick,Gewichtheffen,Weightlifting,weightlifting,,Weightlifting
3574,NAT202401,13328.0,2934,brick,als gewichtheffers gebruiken,weightlifters,weight lifting,,use as weightlifters
3575,NAT202401,13547.0,2938,brick,sport gewicht,sports weight,sports weight,,sport weight
3576,NAT202401,13630.0,2939,brick,karate oefeningsblok,karate exercise block,karate weight,,karate exercise block
3577,NAT202401,13639.0,2939,brick,gewichten heffen,lift weights,weight lifting,,lifting weights
3578,NAT202401,13730.0,2940,brick,als trainingsgewicht gebruiken,training weight,weight training,,use as a training weight
3579,NAT202401,13975.0,2942,brick,gewichtheffen ,weight lifting,weight lifting,,weightlifting
3580,NAT202401,8330.0,2822,paperclip,enkelband,ankle band,ankle band,,ankle strap
3581,NAT202401,8413.0,2823,paperclip,Antenna,Antenna,antenna,,Antenna
3582,NAT202401,8415.0,2823,paperclip,Finger splint,Finger splint,finger splint,,Finger splint
3583,NAT202401,8419.0,2823,paperclip,Sling shot,Sling shot,sling shot,,Sling shot
3584,NAT202401,8521.0,2824,paperclip,een ballon lek prikken,puncture balloon,puncture balloon,,puncture a balloon
3585,NAT202401,8566.0,2825,paperclip,iets mee doorprikken,pierce,pierce,,puncture something with it
3586,NAT202401,8635.0,2827,paperclip,om je nagels doen en mee tikken ,put nails tap,put on nails and tap,,put around your nails and tap with it
3587,NAT202401,8638.0,2827,paperclip,uitvouwen en gebruiken als ring,unfold ring,ring,,unfold and use as a ring
3588,NAT202401,8713.0,2828,paperclip,Een ring van maken,Make ring,make ring,,Make a ring
3589,NAT202401,8767.0,2830,paperclip,sleutel,key,key,,key
3590,NAT202401,8769.0,2830,paperclip,eten,eat,eat,,eat
3591,NAT202401,8771.0,2830,paperclip,por,poke,poke,,poke
3592,NAT202401,8772.0,2830,paperclip,schoon,beautiful,beautiful,,beautiful
3593,NAT202401,8776.0,2830,paperclip,dat is het?!, , ,,that's it?!
3594,NAT202401,8777.0,2830,paperclip,Ik kan echt niets meer bedenken,really ca think anything,really ca think anything,,I really can't think of anything else
3595,NAT202401,8778.0,2830,paperclip,je kunt er iemand mee porren,poke,poke,,you can poke someone with it
3596,NAT202401,16063.0,2830,paperclip,mengen,mix,mix,,mix
3597,NAT202401,8779.0,2830,paperclip,mengen,blend,blend,,mix
3598,NAT202401,8844.0,2831,paperclip,om te prikken,prick,prick,,to prick
3599,NAT202401,8906.0,2832,paperclip,doorboren,pierce,pierce,,pierce
3600,NAT202401,8915.0,2832,paperclip,raam op een kier openhouden,keep window open crack,keep window open crack,,hold a window open a crack
3601,NAT202401,8962.0,2833,paperclip,te verruilen voor iets beters ,exchange better,exchange,,exchange for something better
3602,NAT202401,8966.0,2833,paperclip,geld bij elkaar houden,keep money together,keep money together,,keep money together
3603,NAT202401,8970.0,2833,paperclip,laten vallen om te checken of het stil is,drop check quiet,pin drop silence test,,drop it to check if it's quiet
3604,NAT202401,8974.0,2833,paperclip,iets openprikken ,poke open,poke open,,pierce something
3605,NAT202401,9042.0,2836,paperclip,Een ring van maken,Make ring,ring,,make a ring
3606,NAT202401,9045.0,2836,paperclip,Verzamelen,Collect,collect,,collect
3607,NAT202401,9048.0,2836,paperclip,als nep beugel gebruiken,fake brace,fake brace,,use as fake braces
3608,NAT202401,9051.0,2836,paperclip,Papiergeld bij elkaar houden,Keep paper money together,keep money together,,keep paper money together
3609,NAT202401,9116.0,2837,paperclip,speelgoed,toys,toys,,toys
3610,NAT202401,9122.0,2837,paperclip,sleutel,key,key,,key
3611,NAT202401,9123.0,2837,paperclip,springveer,coil spring,coil spring,,coil spring
3612,NAT202401,9177.0,2838,paperclip,iets prikken ,prick,prick,,prick something
3613,NAT202401,9222.0,2840,paperclip,ring,ring,ring,,ring
3614,NAT202401,9225.0,2840,paperclip,puistjes uitknijpen ,squeezing pimples,squeezing pimples,,squeeze pimples
3615,NAT202401,9299.0,2841,paperclip,ring,ring,ring,,ring
3616,NAT202401,9300.0,2841,paperclip,hoed,hat,hat,,hat
3617,NAT202401,16064.0,2841,paperclip,jersey,jersey,jersey,,jersey
3618,NAT202401,16065.0,2841,paperclip,blouse,blouse,blouse,,blouse
3619,NAT202401,9301.0,2841,paperclip,shirt,shirt,shirt,,shirt
3620,NAT202401,9307.0,2841,paperclip,sleutel ,key,key,,key
3621,NAT202401,9308.0,2841,paperclip,spalkje,splint,splint,,splint
3622,NAT202401,9311.0,2841,paperclip,geldbijelkaarhouder ,money box holder,money box holder,,money box holder
3623,NAT202401,9315.0,2841,paperclip,rits,zipper,zipper,,zipper
3624,NAT202401,9403.0,2842,paperclip,Een blaar doorprikken,Popping blister,popping blister,,pierce a blister
3625,NAT202401,9404.0,2842,paperclip,Poppetjes van maken,Make dolls,make dolls,,make dolls
3626,NAT202401,9458.0,2844,paperclip,Ruilen voor iets groters,Exchange bigger,exchange bigger,,exchange for something bigger
3627,NAT202401,9461.0,2844,paperclip,Accupuntuur,Accupunture,accupunture,,accupuncture
3628,NAT202401,9552.0,2845,paperclip,plastic bakje,plastic box,plastic box,,plastic box
3629,NAT202401,9561.0,2845,paperclip,peuteren,toddler,toddler,,toddler
3630,NAT202401,9564.0,2845,paperclip,bevestigen,confirm,confirm,,confirm
3631,NAT202401,9616.0,2846,paperclip,verbuigen,inflect,inflect,,inflect
3632,NAT202401,9618.0,2846,paperclip,prikken,jabs,jabs,,jabs
3633,NAT202401,9624.0,2846,paperclip,bedel,beg,beg,,beg
3634,NAT202401,9681.0,2847,paperclip,verbuigen tot interieur voor lego of playmobil,turned interior Lego Playmobil,lego toy,,bend into interior for lego or playmobil
3635,NAT202401,9682.0,2847,paperclip,schoenen of kleding maken voor je lego poppetjes,make shoes clothes Lego figures,lego figures clothing,,make shoes or clothes for your lego figures
3636,NAT202401,9683.0,2847,paperclip,als nepbeugel vebruigen,fake brace,fake brace,,use as fake braces
3637,NAT202401,9688.0,2847,paperclip,goocheltrucs,magic tricks,magic tricks,,magic tricks
3638,NAT202401,9689.0,2847,paperclip,nep-trainrails maken voor speelgoed,making fake train tracks toys,toy train track,,make fake train tracks for toys
3639,NAT202401,9690.0,2847,paperclip,bakjes maken van paperclips,making containers paper clips,container,,making containers from paperclips
3640,NAT202401,9733.0,2848,paperclip,ring,ring,ring,,ring
3641,NAT202401,9811.0,2851,paperclip,goocheltrucs,magic tricks,magic tricks,,magic tricks
3642,NAT202401,9819.0,2851,paperclip,uitvouwen en gebruiken als knutseldraad,unfold craft thread,unfold craft thread,,unfold and use as craft wire
3643,NAT202401,9869.0,2852,paperclip,vouwen,fold,fold,,fold
3644,NAT202401,9874.0,2852,paperclip,mee beginnen in een ruilspel,start trading game,start trading game,,start a trading game
3645,NAT202401,9878.0,2852,paperclip,De rits van je tent fixen als die stukgaat op een festival,Fix zipper tent breaks festival,fix zipper tent breaks festival,,fixing the zipper of your tent when it breaks at a festival
3646,NAT202401,9879.0,2852,paperclip,Op het moment van een probleem er creatief mee zijn,faced problem  creative,faced problem  creative,,be creative with it when a problem occurs
3647,NAT202401,9956.0,2854,paperclip,ring,ring,ring,,ring
3648,NAT202401,9963.0,2854,paperclip,iemand prikken,prick,prick,,prick someone
3649,NAT202401,10020.0,2856,paperclip,een ring maken,make ring,ring,,make a ring
3650,NAT202401,10023.0,2856,paperclip,ballon lek prikken,puncture balloon,puncture balloon,,puncture a balloon
3651,NAT202401,10024.0,2856,paperclip,een auto band lek prikken,puncturing car tire,puncturing car tire,,puncture a car tire
3652,NAT202401,10031.0,2856,paperclip,kust maken,make coast,coast,,make a coast
3653,NAT202401,10094.0,2857,paperclip,een poppetje ervan maken en een show geven aan je neefje ,make doll put show nephew,make doll put show nephew,,make a figure and give a show to your nephew
3654,NAT202401,10101.0,2857,paperclip,een ring maken ,make ring,make ring,,make a ring
3655,NAT202401,10135.0,2858,paperclip,buigen,bow,bow,,bow
3656,NAT202401,10138.0,2858,paperclip,Ruilen ,Exchange,exchange,,Exchange
3657,NAT202401,10140.0,2858,paperclip,Kantoorbezigheid,Office occupation,office occupation,,Office occupation
3658,NAT202401,10141.0,2858,paperclip,Vermaak tijdens verveling ,Entertainment boredom,entertainment boredom,,Entertainment during boredom
3659,NAT202401,10142.0,2858,paperclip,stresshelper ,stress helper,stress helper,,stress helper
3660,NAT202401,10143.0,2858,paperclip,Poppetjes vastzetten in taart,Attach dolls cake,attach dolls cake,,attach dolls in cake
3661,NAT202401,10208.0,2862,paperclip,als beugel gebruiken,brace,brace,,use as braces
3662,NAT202401,10256.0,2863,paperclip,alternatieve priem ,alternative awl,alternative awl,,alternative awl
3663,NAT202401,10315.0,2864,paperclip,als pion bij een bordspel ,pawn board game,pawn board game,,as a pawn in a board game
3664,NAT202401,10373.0,2867,paperclip,je kan het in de lucht gooien,throw air,throw air,,you can throw it in the air
3665,NAT202401,10384.0,2867,paperclip,je kan als een verlengde vinger gebruiken,extended finger,extended finger,,you can use it as an extended finger
3666,NAT202401,10452.0,2869,paperclip,in een huis inbreken ,breaking house,breaking house,,break into a house
3667,NAT202401,10513.0,2870,paperclip,ring,ring,ring,,ring
3668,NAT202401,10514.0,2870,paperclip,"springveer spelletje, dat je het in kan drukken en het wegvliegt",spring game  press flies away,spring game  press flies away,,"spring game, that you can press it and it flies away"
3669,NAT202401,10517.0,2870,paperclip,"je kan het gebruiken als mini haring, voor een tent",mini peg tent,mini peg tent,,"you can use it as a mini peg, for a tent"
3670,NAT202401,10588.0,2871,paperclip,geld bij elkaar houden,keep money together,keep money together,,keep money together
3671,NAT202401,10590.0,2871,paperclip,stressbal,stress ball,stress ball,,stress ball
3672,NAT202401,10591.0,2871,paperclip,ballon laten knappen,pop balloon,pop balloon,,pop a balloon
3673,NAT202401,10670.0,2874,paperclip,puisten uitknijpen,squeezing pimples,squeezing pimples,,squeeze pimples
3674,NAT202401,10682.0,2874,paperclip,ring omdoen,put ring,ring,,put on a ring
3675,NAT202401,10685.0,2874,paperclip,jezelf mee verwonden,injure,injure,,injure yourself with it
3676,NAT202401,10748.0,2875,paperclip,neuspeuteraar,nose picker,nose picker,,nose picker
3677,NAT202401,10750.0,2875,paperclip,sleutel,key,key,,key
3678,NAT202401,10817.0,2876,paperclip,ombuigen om iets mee te prikken,bend poke,poke,,bend to do something with prick
3679,NAT202401,10831.0,2876,paperclip,aan ballon een briefje hangen,hang note balloon,hang note on balloon,,hang a note on a balloon
3680,NAT202401,10879.0,2877,paperclip,kantoor,office,office,,office
3681,NAT202401,10880.0,2877,paperclip,bureau,desk,desk,,desk
3682,NAT202401,10882.0,2877,paperclip,documenten,documents,documents,,documents
3683,NAT202401,10883.0,2877,paperclip,studie,study,study,,study
3684,NAT202401,10922.0,2878,paperclip,je zou hem helemaal kunnen uitvouwen tot een lange staaf en er een soort van schep van kunnen maken,could unfold way long rod turn sort scoop,could unfold way long rod turn sort scoop,,you could unfold it completely into a long rod and make a kind of shovel out of it
3685,NAT202401,10925.0,2878,paperclip,van je computer bedoel ik bij bovenstaande ,mean computer,mean computer,,of your computer I mean above
3686,NAT202401,10926.0,2878,paperclip,je zou hem kunnen uitvouwen als staaf om iets ergens mee uit te kunnen frunneken,could unfold rod fiddle,could unfold rod fiddle,,you could unfold it as a rod to be able to fiddle with something
3687,NAT202401,10931.0,2878,paperclip,je zou hem zo kunnen vouwen dat hij als dat dingetje voor een bong waar je je wiet of iets in doet ,could fold way looks thing bong put weed,could fold way looks thing bong put weed,,you could fold it so that it can function as that thing for a bong where you put your weed or something
3688,NAT202401,10932.0,2878,paperclip,gaat kunnen fungeren,able function,able function,,can function
3689,NAT202401,10990.0,2879,paperclip,je genezenverklaring van een dokter in bewaren om de emotie ervan te verzegelen,keep certificate recovery doctor seal emotion,keep certificate recovery doctor seal emotion,,keep your doctor's certificate of recovery to seal the emotion of it
3690,NAT202401,10998.0,2879,paperclip,"in een pan met stamppot verstoppen met een miniboodschap, die doordrenkt niet meer leesbaar is",hide pan stew mini message  longer legible soaked,hide pan stew mini message  longer legible soaked,,"hide it in a pan of stew with a mini message, which is no longer legible when soaked"
3691,NAT202401,10999.0,2879,paperclip,er een ringetje van maken voor je nichtje of neefje,make ring niece nephew,make ring niece nephew,,make a ring for your niece or nephew
3692,NAT202401,11049.0,2880,paperclip,sleutel,key,key,,key
3693,NAT202401,11058.0,2880,paperclip,uit elkaar halen en zo in elkaar draaien dat je er vanalles mee kan vormen (bv. een poppetje),take apart put together form anything,take apart put together form anything,,take it apart and twist it together so that you can make all sorts of things with it (e.g. a doll)
3694,NAT202401,11137.0,2881,paperclip,afval uit een gootsteenputje vissen,fishing waste sink,remove wink waste,,fish waste from a sink drain
3695,NAT202401,11143.0,2881,paperclip,iemand mee prikken,poke,poke,,prick someone with it
3696,NAT202401,11145.0,2881,paperclip,in een bal stoppen om er een rammelaar van te maken,put ball make rattle,rattle,,put it in a ball to make a rattle
3697,NAT202401,11226.0,2882,paperclip,iemand mee kietelen,tickle,tickle,,tickle someone with it
3698,NAT202401,11307.0,2883,paperclip,geld,money,money,,money
3699,NAT202401,11308.0,2883,paperclip,verzamelobject,collectible,collectible,,collector's item
3700,NAT202401,11311.0,2883,paperclip,punaise,pushpin,pushpin,,pushpin
3701,NAT202401,11313.0,2883,paperclip,speelgoed,toys,toys,,toys
3702,NAT202401,11317.0,2883,paperclip,toets,test,test,,test
3703,NAT202401,11375.0,2884,paperclip,buigen,bow,bow,,bow
3704,NAT202401,11378.0,2884,paperclip,Door een ring halen,Pass ring,pass through ring,,put it through a ring
3705,NAT202401,11380.0,2884,paperclip,ring van maken,make ring,ring,,make a ring
3706,NAT202401,11381.0,2884,paperclip,iets mee doorboren,pierce,pierce,,pierce something with it
3707,NAT202401,11394.0,2884,paperclip,Balon mee kapot prikken,Break balloon,break balloon,,pierce a balloon with it
3708,NAT202401,11502.0,2886,paperclip,als ring om je vinger,ring finger,ring finger,,as a ring on your finger
3709,NAT202401,11511.0,2886,paperclip,geldbriefjes sorteren,sorting money notes,sorting money notes,,sort banknotes
3710,NAT202401,11549.0,2900,paperclip,een ring maken,make ring,make ring,,make a ring
3711,NAT202401,11622.0,2901,paperclip,aangeven waar je bend op paier,indicate paper,indication,,indicate where you are on paper
3712,NAT202401,11623.0,2901,paperclip,wegschieten,shoot away,shoot away,,shoot away
3713,NAT202401,11627.0,2901,paperclip,geld bij elkaar houden,keep money together,keep money together,,keep money together
3714,NAT202401,11629.0,2901,paperclip,ruilspel,trading game,trading game,,trading game
3715,NAT202401,16066.0,2902,paperclip,fauteuil,recliner,recliner,,recliner
3716,NAT202401,16067.0,2902,paperclip,armstoel,armchair,armchair,,armchair
3717,NAT202401,11664.0,2902,paperclip,stoel,chair,chair,,chair
3718,NAT202401,11666.0,2902,paperclip,toets,test,test,,test
3719,NAT202401,16068.0,2902,paperclip,bureau,desk ,desk,,desk
3720,NAT202401,11669.0,2902,paperclip,tafel,table,table,,table
3721,NAT202401,11673.0,2902,paperclip,Operatie,Operation,operation,,Operation
3722,NAT202401,11742.0,2904,paperclip,gebruik om geld bij elkaar te houden,keep money together,keep money together,,use to keep money together
3723,NAT202401,11802.0,2906,paperclip,om mini hockey mee te spelen,play mini hockey,play mini hockey,,to play mini hockey with
3724,NAT202401,11808.0,2906,paperclip,als garde,guard,guard,,as guard
3725,NAT202401,11810.0,2906,paperclip,ring,ring,ring,,ring
3726,NAT202401,11881.0,2907,paperclip,banden lek prikken,puncture tires,puncture tires,,puncture tires
3727,NAT202401,11886.0,2907,paperclip,als versiering tussen de spaken van de fiets,decoration spokes bicycle,bicycle decoration,,as decoration between the spokes of a bicycle
3728,NAT202401,11890.0,2907,paperclip,iets tussen een gleuf wegkrijgen,get slot,get slot,,get something out of a slot
3729,NAT202401,11896.0,2907,paperclip,"iets vastzetten, bijv in een surprise",secure  example surprise,secure  example surprise,,"secure something, e.g. in a surprise"
3730,NAT202401,11961.0,2910,paperclip,spelen met je kat ,playing cat,play with cat,,play with your cat
3731,NAT202401,12063.0,2911,paperclip,ring ,ring,ring,,ring
3732,NAT202401,12065.0,2911,paperclip,trouwring ,wedding ring,wedding ring,,wedding ring
3733,NAT202401,12073.0,2911,paperclip,punaise ,pushpin,pushpin,,push pin
3734,NAT202401,12077.0,2911,paperclip,gebruiken als token ,token,token,,use as a token
3735,NAT202401,12079.0,2911,paperclip,gebruiken tijdens spelletjes als waardevolle dingetjes ,games valuable,games valuable,,use during games as valuables
3736,NAT202401,12179.0,2912,paperclip,voetbal lekprikken,football punctures,puncture football,,puncture a football
3737,NAT202401,12180.0,2912,paperclip,band lekprikken,puncture tire,puncture tire,,puncture a tire
3738,NAT202401,12181.0,2912,paperclip, op je vingers doen,put fingers,put fingers,,put on your fingers
3739,NAT202401,12257.0,2913,paperclip,als sleutel ,key,key,,as a key
3740,NAT202401,12259.0,2913,paperclip,als stressreleaver,stress releaser,stress releaser,,as a stress reliever
3741,NAT202401,12267.0,2913,paperclip,recyclen,recycle,recycle,,recycle
3742,NAT202401,12396.0,2915,paperclip,neuspiercing,nose piercing,nose piercing,,nose piercing
3743,NAT202401,12398.0,2915,paperclip,gaatjes maken in dun papier/plastic ,making holes thin paperplastic,making holes thin paperplastic,,make holes in thin paper/plastic
3744,NAT202401,12401.0,2915,paperclip,de temperatuur van een vloeistof grofweg peilen zonder de vloeistof aan te raken ,roughly gauge temperature liquid without touching liquid,roughly gauge temperature liquid without touching liquid,,roughly gauge the temperature of a liquid without touching the liquid
3745,NAT202401,12459.0,2917,paperclip,In een cirkel buigen en als trouwring gebruiken ,Bend circle wedding ring,wedding ring,,Bend into a circle and use as a wedding ring
3746,NAT202401,12460.0,2917,paperclip,Zelfde idee maar dan als neusring ,idea nose ring,nose ring,,Same idea but as a nose ring
3747,NAT202401,12462.0,2917,paperclip,Helemaal recht buigen en als toverstaf gebruiken,Bend completely straight magic wand,wand,,Bend completely straight and use as a magic wand
3748,NAT202401,12464.0,2917,paperclip,In je vinger prikken als je bloed nodig hebt voor een contract met de duivel,Pricking finger need blood contract devil,prick finger for blood,,Prick your finger if you need blood for a contract with the devil
3749,NAT202401,12465.0,2917,paperclip,Als onderwerp gebruiken voor een experiment over creativiteit ,subject experiment creativity,experiment creativity,,Use as the subject of an experiment on creativity
3750,NAT202401,12467.0,2917,paperclip,Onder iemands kussen leggen en hopen dat ze zich verward afvragen hoe die paperclip daar komt,Put s pillow hope wonder confusion paper clip got,joke for confusion,,Put it under someone's pillow and hope they wonder confusedly how that paperclip got there
3751,NAT202401,12468.0,2917,paperclip,In je oog prikken als je vrij van school wil,Poking eye want get school,poke eye as excuse,,Prick your eye if you want time off school
3752,NAT202401,12469.0,2917,paperclip,In je oog prikken als je bent vreemd gegaan en sympathie wil wekken door nep te huilen ,Poking eye cheated want gain sympathy fake crying,poke eye for sympathy,,Prick your eye if you've cheated and want to gain sympathy by fake crying
3753,NAT202401,12473.0,2917,paperclip,Als onderwerp gebruiken voor een spel over hoe AI het universum overneemt (zie Universal Paperclips_,topic game AI taking universe,game topic,,Use as the subject of a game about how AI is taking over the universe (see Universal Paperclips_
3754,NAT202401,12555.0,2918,paperclip,duif weerder op balkon,pigeon balcony,prevent pidgeons from entering balcony,,pigeon on balcony
3755,NAT202401,12652.0,2919,paperclip,iemand mee prikken ,poke,poke,,prick someone with it
3756,NAT202401,12736.0,2920,paperclip,als logo gebruiken,logo,logo,,use as a logo
3757,NAT202401,12737.0,2920,paperclip,broeken opstropen en vasthouden,rolling holding pants,roll up pants,,roll up your pants and hold
3758,NAT202401,12749.0,2920,paperclip,vouwspeelgoed,folding toys,folding toys,,folding toy
3759,NAT202401,12750.0,2920,paperclip,speciale honkbal,special baseball,special baseball,,special baseball
3760,NAT202401,12796.0,2922,paperclip,als je m half uit vouwt kan je m gebruiken als haakje,unfold halfway hook,unfold halfway hook,,if you fold it halfway out you can use it as a hook
3761,NAT202401,12799.0,2922,paperclip,om slingers op te hangen,hanging garlands,hanging garlands,,to hang streamers
3762,NAT202401,12800.0,2922,paperclip,om iets schoon te maken waar je moeilijk bij kan komen,clean difficult reach,clean difficult reach,,to clean something that is hard to reach
3763,NAT202401,12858.0,2923,paperclip,een ring van maken,make ring,make ring,,make a ring
3764,NAT202401,12863.0,2923,paperclip,mensen mee prikken,poke people,poke people,,to prick people with
3765,NAT202401,12936.0,2925,paperclip,geld verzamelen,collect money,collect money,,collect money
3766,NAT202401,12940.0,2925,paperclip,aanvallen,attack,attack,,attack
3767,NAT202401,12941.0,2925,paperclip,ring maken,make ring,make ring,,make a ring
3768,NAT202401,13001.0,2927,paperclip,kattenspeeltje,cat toy,cat toy,,cat toy
3769,NAT202401,13046.0,2928,paperclip,gaatje maken in dunne dinge,make holes thin,make holes thin,,make a hole in thin things
3770,NAT202401,13121.0,2931,paperclip,enkelband van maken ,make anklet,anklet,,make an ankle bracelet
3771,NAT202401,13216.0,2932,paperclip,plat,flat,flat,,flat
3772,NAT202401,13221.0,2932,paperclip,herbruikbaar,reusable,reusable,,reusable
3773,NAT202401,13225.0,2932,paperclip,vervormbaar,deformable,deformable,,deformable
3774,NAT202401,13227.0,2932,paperclip,dun,thin,thin,,thin
3775,NAT202401,13228.0,2932,paperclip,goedkoop materiaal,cheap material,cheap material,,cheap material
3776,NAT202401,13230.0,2932,paperclip,tijdloos,timeless,timeless,,timeless
3777,NAT202401,13232.0,2932,paperclip,outdated,outdated,outdated,,outdated
3778,NAT202401,13337.0,2934,paperclip,iemand ermee prikken/pijn doen (beetje grimmig),pokehurt,pokehurt,,to prick/hurt someone with it (a bit grim)
3779,NAT202401,13407.0,2935,paperclip,Reigen ,Reigen,reigen,,Reigen
3780,NAT202401,13408.0,2935,paperclip,Gooien,throw,throw,,Throw
3781,NAT202401,13443.0,2936,paperclip,Als mini hangertje ,mini pendant,mini pendant,,As a mini pendant
3782,NAT202401,13508.0,2937,paperclip,om slot mee opne te maken misschien,open lock,open lock,,to open a lock with maybe
3783,NAT202401,13571.0,2938,paperclip,tafelpoot hoger zetten (poot op de paperclip zetten),raise table leg,raise table leg,,raise the table leg (put the leg on the paperclip)
3784,NAT202401,13582.0,2938,paperclip,band lek steken,puncture tire,puncture tire,,puncture a tire
3785,NAT202401,13657.0,2939,paperclip,mensen mee te prikken,prick people,prick people,,to prick people with
3786,NAT202401,13664.0,2939,paperclip,ring,ring,ring,,ring
3787,NAT202401,13667.0,2939,paperclip,mini speerwerpen,mini javelin throw,mini javelin throw,,mini javelin
3788,NAT202401,13673.0,2939,paperclip,om te brandmerken,brand,brand,,to brand
3789,NAT202401,13674.0,2939,paperclip,als beugel (met wat lijm),braces,braces,,as a brace (with some glue)
3790,NAT202401,13675.0,2939,paperclip,om mee te doen alsof je een neusring hebt,pretend nose ring,pretend nose ring,,to pretend you have a nose ring
3791,NAT202401,13736.0,2940,paperclip,leuk vormpje vouwen,nice shape folding,nice shape folding,,fold a nice shape
