response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
29343,CES201911,2259,brick,dobbelstenen maken van kleinere blokjes ervan,dobbelstenen kleinere blokjes ervan,domino,4,3
24830,CES201911,2061,brick,doelpaal,doelpaal,dominoes,2,4
28440,CES201911,2213,brick,doelpaal,doelpaal,donating it,2,4
31597,CES201911,2348,brick,doelpaal,doelpaal,kill,2,4
32289,CES201911,2370,brick,doelpaal,doelpaal,manslaughter,2,4
24204,CES201911,2021,brick,doelpalen,doelpalen,death weapon,2,4
24386,CES201911,2035,brick,domino,domino,break in half,4,4
29344,CES201911,2259,brick,domino's maken,domino s,resale means,4,4
30530,CES201911,2313,brick,donating it,donating it,carrying material,3,4
30087,CES201911,2295,brick,iemand doodslaan,doodslaan,dragon,2,3
24013,CES201911,2015,brick,doodslag,doodslag,wear,2,3
31332,CES201911,2339,brick,doodwapen,doodwapen,carrier,2,3
28729,CES201911,2228,brick,doormidden breken,doormidden breken,does not float,2,4
30375,CES201911,2310,brick,doorverkoop middel,doorverkoop middel,thin bag,2,3
28183,CES201911,2198,brick,draagmateriaal,draagmateriaal,fry egg hot enough,3,3
32300,CES201911,2370,brick,draak,draak,stack together,4,1
29556,CES201911,2271,brick,dragen,dragen,stack together,2,4
28186,CES201911,2198,brick,drager,drager,jump off,3,2
29194.8,CES201911,2255,brick, drijft niet,drijft niet,place it somewhere so it does not roll away,0,0
27654,CES201911,2168,brick,een dunne tas van maken,dunne tas,Place it somewhere so it will not blow away,4,1
26477,CES201911,2129,brick,als het eet genoeg is een eitje op bakken,eet genoeg eitje bakken,balance on it,4,3
31408.4,CES201911,2342,brick, je kan het op elkaar stapelen,elkaar stapelen,lie on it,1,4
31412,CES201911,2342,brick,op elkaar stapelen,elkaar stapelen,paint on it,1,4
24286,CES201911,2026,brick,eraf springen,eraf springen,insist,2,5
31078,CES201911,2329,brick,ergens leggen zodat iets niet wegrolt,ergens leggen zodat niet wegrolt,draw on it,2,5
30951,CES201911,2324,brick,om ergens op te leggen zodat het niet wegwaait,ergens leggen zodat niet wegwaait,sit on it,2,5
32445,CES201911,2374,brick,erop balanceren,erop balanceren,sit on it,3,5
26469,CES201911,2129,brick,erop liggen,erop liggen,sit on it,3,5
32440,CES201911,2374,brick,erop schilderen,erop schilderen,erotic activities,3,4
24285,CES201911,2026,brick,erop staan,erop staan,talk to it,3,5
29943,CES201911,2288,brick,erop tekene,erop tekenen,relay,3,3
24181,CES201911,2020,brick,erop zitten,erop zitten,eat,3,4
26470,CES201911,2129,brick,erop zitten,erop zitten,eat,3,4
31727,CES201911,2353,brick,erop zitten,erop zitten,eat dinner,3,4
23806,CES201911,2001,brick,erotische activiteiten,erotische activiteiten,puree food,4,2
24193,CES201911,2020,brick,ertegen praten,ertegen praten,just hands,3,3
31104,CES201911,2332,brick,estafette,estafette,balance beam,3,3
23797,CES201911,2001,brick,eten,eten,bring balance,4,1
27023,CES201911,2149,brick,eten,eten,bring balance,4,1
25591,CES201911,2088,brick,om eten op te dineren,eten dineren,make fantasy phone calls,3,3
24207,CES201911,2021,brick,eten pureren,eten pureren,bicycle bag so that strong winds do not blow away,3,4
31086,CES201911,2329,brick,als je even iets in je handen wil hebben,even handen,figure,2,3
30048,CES201911,2292,brick,evenwicht balk,evenwicht balk,fine,3,4
27401,CES201911,2162,brick,iets in evenwicht brengen,evenwicht brengen,flour,3,4
27402,CES201911,2162,brick,iets uit evenwicht brengen,evenwicht brengen,oven,3,4
28429,CES201911,2212,brick,fantasietelefoneren,fantasie telefoneren,fort,3,3
25905,CES201911,2103,brick,in fietstas zodat hij niet wegwaait in harde wind,fietstas zodat niet wegwaait harde wind,build fort,3,4
31786,CES201911,2355,brick,figuur uit maken,figuur,Place photos so that they are flat again,3,3
28115,CES201911,2194,brick,iets fijn maken,fijn,photo frame,2,4
25656,CES201911,2093,brick,flour,flour,foundation,0,0
28533,CES201911,2219,brick,fornuis,fornuis,go stand,3,2
28464,CES201911,2215,brick,fort\,fort,go stand,2,4
26609,CES201911,2130,brick,fort bouwen,fort bouwen,sit down,2,4
32380,CES201911,2373,brick,op foto's leggen zodat ze weer plat worden,foto s leggen zodat weer plat,block hallway space,2,4
28668,CES201911,2224,brick,fotolijst,fotolijst,close gap,3,3
29746.9,CES201911,2278,brick, fundament,fundament,close hole,2,4
28731,CES201911,2228,brick,op gaan staan,gaan staan,close hole in wall,2,4
28735,CES201911,2228,brick,op gaan staan,gaan staan,closed hole in wall,2,4
28734,CES201911,2228,brick,op gaan zitten,gaan zitten,hole pond,2,4
28174,CES201911,2197,brick,een gang/plek blokkeren,gang plek blokkeren,gdtgrrt,2,3
28038,CES201911,2189,brick,gat dichten,gat dichten,delineate area,2,3
25971,CES201911,2104,brick,gat dichtmaken,gat dichtmaken,delineate area,2,3
31820,CES201911,2356,brick,een gat in de muur dichtmaken,gat muur dichtmaken,building,2,3
28375,CES201911,2208,brick,een gat in de muur dichtten\,gat muur dichtten,building,2,3
30778,CES201911,2320,brick,Er een gat in maken en een vijver er in maken,gat vijver,building,3,3
23637,CES201911,1988,brick,gdtgrrt,gdtgrrt,building building,0,0
28503,CES201911,2217,brick,gebied afbakenen,gebied afbakenen,buildings,2,4
29404,CES201911,2262,brick,gebied afbakenen,gebied afbakenen,buildings,2,4
24645,CES201911,2049,brick,gebouw\,gebouw,build buildings,1,5
26794,CES201911,2138,brick,gebouw,gebouw,secret room building basement,1,5
30738,CES201911,2318,brick,gebouw,gebouw,improvised dam,1,5
29688,CES201911,2276,brick,gebouw bouwen ,gebouw bouwen,sound,1,5
28511,CES201911,2221,brick,gebouwen maken,gebouwen,tools,1,5
29194.5,CES201911,2255,brick, gebouwen,gebouwen,tools,1,5
30894,CES201911,2323,brick,andere gebouwen bouwen,gebouwen bouwen,tools,1,5
30396,CES201911,2305,brick,geheime kamer bouwen in kelder,geheime kamer bouwen kelder,tools taken out,1,5
28447,CES201911,2213,brick,geimproviseerde dam (als er genoeg bakstenen zijn),ge mproviseerde dam,violence,1,4
28119,CES201911,2194,brick,veel geluid maken,geluid,violent object,3,3
23772,CES201911,1998,brick,gereedschap,gereedschap,weight,2,3
28312,CES201911,2205,brick,Gereedschap,gereedschap,weight,2,3
30975,CES201911,2325,brick,gereedschap,gereedschap,weight,2,3
30096,CES201911,2295,brick,je kan er gereedschap van maken als je hem uitbijteld ,gereedschap uitbijteld,weight,3,3
30713,CES201911,2317,brick,geweld,geweld,weight,2,3
24498,CES201911,2043,brick,geweldsvoorwerp,gewelds voorwerp,weight,2,3
24005,CES201911,2015,brick,gewicht,gewicht,weight,2,4
25616,CES201911,2087,brick,gewicht,gewicht,weight,2,4
26617,CES201911,2132,brick,als gewicht,gewicht,weight,2,4
27029,CES201911,2149,brick,gewicht,gewicht,weight,2,4
27855,CES201911,2178,brick,als gewicht gebruiken,gewicht,weight,2,4
28177,CES201911,2197,brick,gebruiken als gewicht,gewicht,weight,2,4
28373,CES201911,2208,brick,als gewicht gebruiken,gewicht,weight,2,4
28487,CES201911,2214,brick,gewicht (als een zandzak),gewicht,weight,2,4
30093,CES201911,2295,brick,als gewicht,gewicht,press weight,2,4
30631,CES201911,2316,brick,gewicht gebruiken,gewicht,put weight somewhere,2,4
30812,CES201911,2321,brick,gewicht,gewicht,lifting weights,2,4
31082,CES201911,2329,brick,als gewicht gebri,gewicht,lifting weight,2,4
31083,CES201911,2329,brick,als gewicht gebruiken (sporten),gewicht,lifting weight,3,4
32596,CES201911,2380,brick,gewicht,gewicht,lifting weight,2,4
31105,CES201911,2332,brick,gewicht drukken,gewicht drukken,lifting weight,2,4
29569,CES201911,2271,brick,gewicht ergens op leggen,gewicht ergens leggen,lifting weight,2,4
28444,CES201911,2213,brick,gewicht om gewichten mee te heffen,gewicht gewichten heffen,lifting weight,3,4
24832,CES201911,2061,brick,gewicht heffen,gewicht heffen,weight strength training,3,4
28348,CES201911,2207,brick,Om mee gewicht te heffen,gewicht heffen,put down weight so it does not blow away,3,4
28513,CES201911,2221,brick,gewicht heffen,gewicht heffen,hold weight,3,4
29503,CES201911,2266,brick,gewicht heffen,gewicht heffen,weight flat,3,4
29752,CES201911,2279,brick,gebruiken om gewicht te heffen,gewicht heffen,weight training muscles,3,4
31047,CES201911,2328,brick,gewicht heffen,gewicht heffen,weight sports,3,4
26130,CES201911,2111,brick,Gewicht voor krachttraining\,gewicht krachttraining,weight training,3,4
26946,CES201911,2146,brick,gewicht om op iets neer te leggen zodat het niet weg waaid,gewicht neer leggen zodat niet weg waait,weight training,2,4
30806,CES201911,2321,brick,gewicht om iets op zijn plaats te houden,gewicht plaats houden,weight training,2,4
32029,CES201911,2362,brick,gewicht om iets plat te maken,gewicht plat,weight gym,2,4
31231,CES201911,2330,brick,als gewicht om je spieren mee te trainen,gewicht spieren trainen,weight bag training,3,4
32070,CES201911,2360,brick,gewicht voor sport,gewicht sport,weight training,3,4
24497,CES201911,2043,brick,gewicht om mee te sporten,gewicht sporten,weight training,3,4
26944,CES201911,2146,brick,gewicht om te sporten,gewicht sporten,weight training,3,4
28120,CES201911,2194,brick,gewicht voor sporten,gewicht sporten,weight training,3,4
24210,CES201911,2021,brick,gewicht voor sportschool,gewicht sportschool,pin weight down,3,4
25914,CES201911,2103,brick,als gewicht gebruiken in tas voor trainen,gewicht tas trainen,weight distribution seesaw,3,4
26448,CES201911,2127,brick,gewicht om te trainen,gewicht trainen,weight workout,3,4
30307,CES201911,2307,brick,om als gewicht te gebruiken bij het trainen,gewicht trainen,weight so it does not blow away,3,4
31595,CES201911,2348,brick,gewicht om mee te trainen,gewicht trainen,weights,3,4
32149,CES201911,2365,brick,gebruiken als gewicht om mee te trainen,gewicht trainen,weights,3,4
26446,CES201911,2127,brick,gewicht om vast te pinnen,gewicht vast pinnen,weights,2,4
28045,CES201911,2189,brick,gewicht verdelen op wipwap,gewicht verdelen wipwap,weight lifter,2,4
31334,CES201911,2339,brick,gewicht voor workout,gewicht workout,weight lifting,3,4
27404,CES201911,2162,brick,gewicht zodat iets niet wegwaait,gewicht zodat niet wegwaait,weight lifting,2,4
25223,CES201911,2073,brick,als gewichten,gewichten,weight lifting,2,4
31617,CES201911,2349,brick,geichten,gewichten,weight lifting,2,4
31618,CES201911,2349,brick,gewichten,gewichten,weight lifting,2,4
27872,CES201911,2182,brick,gewichtenheffer,gewichten heffer,weight lifting,3,4
24753,CES201911,2056,brick,gewichtsheffen,gewichtheffen,weight lifting,3,4
26475,CES201911,2129,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
27960,CES201911,2186,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
28032,CES201911,2189,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
28420,CES201911,2210,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
28872,CES201911,2240,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
29154,CES201911,2250,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
29337,CES201911,2259,brick,gewichtheffen,gewichtheffen,weights muscles,3,4
29444,CES201911,2263,brick,gewichtheffen,gewichtheffen,training weights,3,4
29777,CES201911,2280,brick,gewichthef,gewichtheffen,face sign,3,4
30063,CES201911,2294,brick,gewichtheffen,gewichtheffen,draws face,3,4
31287,CES201911,2331,brick,gewichtheffen,gewichtheffen,gfgsgx,3,4
32438,CES201911,2374,brick,gewichtheffen,gewichtheffen,guitar holder,3,4
25214,CES201911,2071,brick,gewichtjes voor spieren,gewichtjes spieren,smash glass,3,4
32030,CES201911,2362,brick,gewichtjes voor trainen,gewichtjes trainen,smash glass,3,4
30404.1,CES201911,2305,brick,er een gezicht op teken,gezicht teken,smashing glass,3,3
30100.2,CES201911,2295,brick, als je er een gezicht op tekent,gezicht tekent,goal post,3,3
23638,CES201911,1988,brick,gfgsgx,gfgsgx,goal football,0,0
28483,CES201911,2214,brick,gitaarhouder,gitaarhouder,goalpost,3,3
29194.6,CES201911,2255,brick, glas inslaan,glas inslaan,magic,2,4
29198,CES201911,2255,brick,glas inslaan ,glas inslaan,throw,2,4
29947,CES201911,2288,brick,glas mee kapot gooien,glas kapot gooien,good smell,2,4
32288,CES201911,2370,brick,goal post,goal post,throw,2,4
25216,CES201911,2071,brick,als goal voor voetbal,goal voetbal,throw,2,4
31664,CES201911,2350,brick,goalpaal (bij voetballen) ,goalpaal,throw,2,4
28431,CES201911,2212,brick,gogelen,gogelen,throw,4,2
28432,CES201911,2212,brick,gooien,goochelen,throw,4,2
25658,CES201911,2093,brick,good smell,good smell,throw,0,0
23546,CES201911,1912,brick,gooien,gooien,throw,2,4
23794,CES201911,2001,brick,gooien,gooien,throw,2,4
23868,CES201911,2004,brick,om mee over te gooien,gooien,throw,2,4
24004,CES201911,2015,brick,gooien,gooien,throw,2,4
24180,CES201911,2020,brick,gooien,gooien,throw,2,4
24205,CES201911,2021,brick,om mee te gooien,gooien,throw,2,4
24281,CES201911,2026,brick,gooien,gooien,throw,2,4
24571,CES201911,2046,brick,gooien,gooien,throw,2,4
24896,CES201911,2065,brick,gooien,gooien,throw,2,4
25221,CES201911,2073,brick,gooien,gooien,throw,2,4
25586,CES201911,2088,brick,om mee te gooien,gooien,throw,2,4
25854,CES201911,2101,brick,gooien,gooien,throw,2,4
25899,CES201911,2103,brick,gooien,gooien,throw,2,4
25963,CES201911,2104,brick,gooiwn,gooien,throw,2,4
27022,CES201911,2149,brick,gooien,gooien,throw,2,4
27242,CES201911,2156,brick,gooien,gooien,throw,2,4
27650,CES201911,2168,brick,mee gooien,gooien,throw,2,4
27761,CES201911,2174,brick,GOOIEN,gooien,throw,2,4
27845,CES201911,2178,brick,gooien,gooien,throw,2,4
27943,CES201911,2185,brick,Mee gooien,gooien,throw,2,4
27953,CES201911,2186,brick,gooien,gooien,throw,2,4
27995,CES201911,2187,brick,gooien ,gooien,throw,2,4
28012,CES201911,2188,brick,ermee gooien,gooien,throw,2,4
28030,CES201911,2189,brick,gooien,gooien,throw,2,4
28065,CES201911,2193,brick,gooien,gooien,throw,2,4
28114,CES201911,2194,brick,gooien,gooien,throw,2,4
28140,CES201911,2196,brick,gooien,gooien,throw,2,4
28166,CES201911,2197,brick,gooien,gooien,throw,2,4
28242,CES201911,2201,brick,om te gooien,gooien,throw,2,4
28336,CES201911,2206,brick,gooien,gooien,throw,2,4
28345,CES201911,2207,brick,Om mee te gooien (sporten),gooien,throw,2,4
28370,CES201911,2208,brick,gooien,gooien,throw,2,4
28385,CES201911,2208,brick,gooien,gooien,throw,2,4
28499,CES201911,2217,brick,gooien,gooien,throw,2,4
28505,CES201911,2221,brick,gooien,gooien,throw,2,4
28588,CES201911,2222,brick,mee gooien,gooien,throw,2,4
28721,CES201911,2228,brick,gooien,gooien,throw,2,4
29194.3,CES201911,2255,brick, gooien,gooien,throw,2,4
29276,CES201911,2258,brick,gooien,gooien,throw,2,4
29441,CES201911,2263,brick,gooien,gooien,throw,2,4
29555,CES201911,2271,brick,gooien,gooien,throw,2,4
29746.3,CES201911,2278,brick, gooien,gooien,throw,2,4
29938,CES201911,2288,brick,gooien,gooien,throw,2,4
30024,CES201911,2293,brick,gooien,gooien,throw,2,4
30196,CES201911,2299,brick,gooien,gooien,throw,2,4
30199,CES201911,2299,brick,gooien,gooien,throw,2,4
30291,CES201911,2303,brick,gooien,gooien,throw,2,4
30620,CES201911,2316,brick,gooien,gooien,throw,2,4
30710,CES201911,2317,brick,gooien,gooien,throw,2,4
30963,CES201911,2327,brick,gooien,gooien,throw get rid of aggression,2,4
30970,CES201911,2325,brick,gooien,gooien,throw so far,2,4
31230,CES201911,2330,brick,om mee over te gooien,gooien,throwing object,2,4
31278,CES201911,2331,brick,gooien,gooien,graffiti,2,4
32056,CES201911,2360,brick,gooien,gooien,jokes,2,4
32211,CES201911,2367,brick,gooien,gooien,gravel,2,4
30397,CES201911,2305,brick,gooien om aggressie kwijt te raken,gooien agressie kwijt raken,dig,2,4
26481,CES201911,2129,brick,ermee gooien zover als je kan,gooien zover,engrave,2,4
30804,CES201911,2321,brick,gooivoorwerp,gooivoorwerp,draw line,2,4
29287,CES201911,2258,brick,graffiti,graffiti,boundary line,0,0
28335,CES201911,2206,brick,grapjes over maken,grapjes,grasp,3,3
28539,CES201911,2219,brick,gravel,gravel,gravel,2,3
24817,CES201911,2059,brick,graven,graven,gravel,3,3
31616,CES201911,2349,brick,graveren,graveren,gravel,3,3
28016,CES201911,2188,brick,een grens trekken,grens trekken,ground,2,4
29831,CES201911,2284,brick,grenslijn,grenslijn,throwing ground,2,4
28726,CES201911,2228,brick,grijpen,grijpen,lay ground,2,4
27652,CES201911,2168,brick,grind van maken,grind,shifting ground,2,3
28538,CES201911,2219,brick,grind,grind,grit,2,3
32441,CES201911,2374,brick,grind,grind,build fireplace,2,3
31037,CES201911,2328,brick,grond,grond,hammer,0,0
28004,CES201911,2187,brick,op grond gooien ,grond gooien,hammer,2,4
27853,CES201911,2178,brick,op de grond leggen,grond leggen,hammer,2,4
29487,CES201911,2267,brick,grond verschuiven,grond verschuiven,hammer,2,4
31598,CES201911,2348,brick,gruis,gruis,hammer,2,3
28272,CES201911,2202,brick,haard bouwen,haard bouwen,hammer,2,4
24650,CES201911,2049,brick,hamer,hamer,hammer,3,4
26444,CES201911,2127,brick,hamer,hamer,hammer,3,4
28545,CES201911,2219,brick,hamer,hamer,hammer,3,4
29751,CES201911,2279,brick,als een hamer gebruiken,hamer,hammer,3,4
29774,CES201911,2280,brick,hamer,hamer,hammer,3,4
30266,CES201911,2302,brick,hamer,hamer,hammer,3,4
30622,CES201911,2316,brick,hamer,hamer,hammer,3,4
30811,CES201911,2321,brick,hamer,hamer,hammer hitting,3,4
30973,CES201911,2325,brick,hamer,hamer,hammering,3,4
31585,CES201911,2348,brick,hamer,hamer,handball,3,4
31629,CES201911,2349,brick,hamer,hamer,beach towel so it does not blow away,3,4
31660,CES201911,2350,brick,hamer,hamer,trade,3,4
32025,CES201911,2362,brick,hamer,hamer,hard,3,4
30092,CES201911,2295,brick,als hamer om op iets te slaan,hamer slaan,hard material,3,4
30712,CES201911,2317,brick,hameren,hameren,heavy-handed fishing,3,4
32589,CES201911,2380,brick,\handbal,handbal,armor,4,2
30309,CES201911,2307,brick,voor je handdoek op het strand zodat hij niet wegwaait,handdoek strand zodat niet wegwaait,resind,2,5
28480,CES201911,2215,brick,handelen,handelen,heavy,2,3
28288,CES201911,2204,brick,hard,hard,very thick sandpaper,0,0
29203,CES201911,2255,brick,hard materiaal ,hard materiaal,mosaic,1,4
30721,CES201911,2317,brick,hardhandig vissen,hardhandig vissen,is called,4,4
29294,CES201911,2258,brick,harnas,harnas,fence,4,1
29867,CES201911,2286,brick,harsd,harsd,build fence,0,0
28289,CES201911,2204,brick,heavy,heavy,very large staircase,0,0
27834,CES201911,2177,brick,heel dik schuurpapier,heel dik schuurpapier,holding helium balloon,3,4
30395,CES201911,2305,brick,er over heen mozaieken,heen moza eken,helmet,3,3
26478,CES201911,2129,brick,heet*,heet,rebuild,0,0
24905,CES201911,2065,brick,hek,hek,smash your brains,2,4
26662,CES201911,2134,brick,hek bouwen ,hek bouwen,give concussion,2,4
28747,CES201911,2230,brick,een hele grote trap maken,hele grote trap,hg,2,4
30049,CES201911,2292,brick,helium ballon vasthouden,helium ballon vasthouden,hg,2,5
29863,CES201911,2286,brick,helm,helm,hgh,4,2
28005,CES201911,2187,brick,heropbouwen ,heropbouwen,hitting people,1,4
28410,CES201911,2210,brick,iemand de hersens mee inslaan,hersens inslaan,hat,2,4
23804,CES201911,2001,brick,iemand een hersenschudding geven,hersenschudding geven,hat,2,4
25777,CES201911,2099,brick,hg,hg,hat,0,0
25779,CES201911,2099,brick,5hg,hg,horseshoe catcher,0,0
23636,CES201911,1988,brick,hgh,hgh,angle degrees,0,0
26158,CES201911,2113,brick,hitting people,hitting people,be higher,2,3
28424,CES201911,2212,brick,hoed,hoed,loft,4,2
31584,CES201911,2348,brick,hoed,hoed,dog toy,4,2
32293,CES201911,2370,brick,hoed,hoed,rest your head,4,2
30269,CES201911,2302,brick,hoefijzer vanger,hoefijzer vanger,put head,3,3
26447,CES201911,2127,brick,hoek van 90 graden ,hoek graden,put head,2,4
31588,CES201911,2348,brick,om hoger te staan,hoger staan,headgear,2,4
29572,CES201911,2271,brick,hok maken,hok,headrest,2,4
28387,CES201911,2208,brick,hondenspeeltje,hondenspeeltje,throw as high as possible,3,3
32443,CES201911,2374,brick,om hoofd op te rusten,hoofd rusten,food drink holder,4,4
25966,CES201911,2104,brick,op je hoofd zetten,hoofd zetten,holder so that bath towel does not fly away from beach,4,4
28733,CES201911,2228,brick,op je hoofd zetten,hoofd zetten,house,4,4
24496,CES201911,2043,brick,hoofddeksel,hoofddeksel,house,4,3
32031,CES201911,2362,brick,hoofdsteun,hoofdsteun,house,3,4
28155,CES201911,2196,brick,zo hoog mogelijk gooien,hoog mogelijk gooien,house,2,3
28672,CES201911,2224,brick,houder voor eten en drinken,houder eten drinken,hui,3,3
29747.3,CES201911,2278,brick, houder zodat je baddoek niet wegvliegt op het strand,houder zodat baddoek niet wegvliegt strand,skin,2,5
25661,CES201911,2093,brick,house,house,house,1,5
27178,CES201911,2154,brick,house,house,house,1,5
28279,CES201911,2204,brick,house,house,house,1,5
30517,CES201911,2313,brick,house,house,house,1,5
26859,CES201911,2142,brick,hui,hui,house,0,0
27869,CES201911,2182,brick,huid,huid,house,4,1
24644,CES201911,2049,brick,huis,huis,house,1,5
24908,CES201911,2065,brick,huis,huis,house,1,5
25851,CES201911,2101,brick,huis,huis,house,1,5
26126,CES201911,2111,brick,Huis maken,huis,house,1,5
26793,CES201911,2138,brick,huis,huis,house,1,5
26858.4,CES201911,2142,brick, huis,huis,stepping stone,1,5
27617,CES201911,2167,brick,huis,huis,house,1,5
28241,CES201911,2201,brick,voor huis,huis,house,1,5
28263,CES201911,2203,brick,huis,huis,house,1,5
28436,CES201911,2213,brick,huis,huis,Christianity,1,5
28524,CES201911,2219,brick,huis,huis,house,1,5
28866,CES201911,2240,brick,huis,huis,house,1,5
28901,CES201911,2243,brick,huis,huis,house,1,5
29194.1,CES201911,2255,brick,huis,huis,house,1,5
29291,CES201911,2258,brick,Huis,huis,house,1,5
29371,CES201911,2261,brick,huis,huis,house,1,5
29395,CES201911,2262,brick,huis,huis,house,1,5
29482,CES201911,2267,brick,huis,huis,house,1,5
29746.1,CES201911,2278,brick,huis,huis,house,1,5
29746.1,CES201911,2278,brick, christendom,huis,house,0,0
29768,CES201911,2280,brick,huis,huis,house,1,5
29858.1,CES201911,2287,brick,huis,huis,house,1,5
29858.1,CES201911,2287,brick, opstapje,huis,house,2,5
29859,CES201911,2286,brick,huis,huis,house,1,5
30022,CES201911,2293,brick,huis,huis,house,1,5
30626,CES201911,2316,brick,huis,huis,house,1,5
31033,CES201911,2328,brick,huis,huis,house,1,5
31094,CES201911,2332,brick,huis,huis,house,1,5
31478,CES201911,2345,brick,huis,huis,build house,1,5
31495,CES201911,2346,brick,huis,huis,build house,1,5
32209,CES201911,2367,brick,huis ,huis,build house,1,5
32282,CES201911,2370,brick,huis,huis,build house,1,5
32433,CES201911,2374,brick,huis,huis,build house,1,5
32585,CES201911,2380,brick,huis,huis,build house,1,5
23581,CES201911,1964,brick,om een huis te bouwen?,huis bouwen,build house,1,5
23815,CES201911,2002,brick,Huis bouwen,huis bouwen,build house,1,5
23861,CES201911,2004,brick,huis bouwen,huis bouwen,build house,1,5
24541,CES201911,2046,brick,huis bouwen,huis bouwen,build house,1,5
25907,CES201911,2103,brick,huis bouwen,huis bouwen,build house,1,5
26608,CES201911,2130,brick,huis bouwen,huis bouwen,build house,1,5
26618,CES201911,2132,brick,om een huis te bouwen,huis bouwen,build house,1,5
26864,CES201911,2141,brick,huis bouwen,huis bouwen,build house,1,5
27397,CES201911,2162,brick,huis bouwen,huis bouwen,build house,1,5
27646,CES201911,2168,brick,huis bouwen,huis bouwen,build house,1,5
27940,CES201911,2185,brick,huis bouwen,huis bouwen,build house,1,5
28063,CES201911,2193,brick,huis bouwen,huis bouwen,build house,1,5
28112,CES201911,2194,brick,huis bouwen,huis bouwen,build house,1,5
28126,CES201911,2195,brick,huis bouwen,huis bouwen,build house,1,5
28165,CES201911,2197,brick,huis bouwen,huis bouwen,build house,1,5
28229,CES201911,2200,brick,huis bouwen,huis bouwen,build house,1,5
28271,CES201911,2202,brick,huis bouwen,huis bouwen,build house,1,5
28405,CES201911,2210,brick,huis bouwen,huis bouwen,build house,1,5
28496,CES201911,2217,brick,huis bouwen,huis bouwen,build house,1,5
28586,CES201911,2222,brick,huis bouwen,huis bouwen,build house,1,5
28738,CES201911,2228,brick,huis bouwen,huis bouwen,build house,1,5
28742,CES201911,2230,brick,huis bouwen,huis bouwen,build house,1,5
29092,CES201911,2246,brick,Huis bouwen,huis bouwen,build house,1,5
29195,CES201911,2255,brick,huis bouwen ,huis bouwen,build house,1,5
29500,CES201911,2266,brick,huis bouwen,huis bouwen,build house,1,5
29748,CES201911,2279,brick,huis bouwen,huis bouwen,build house,1,5
29788,CES201911,2281,brick,een huis bouwen ,huis bouwen,build house,1,5
29950,CES201911,2288,brick,huis bouwen,huis bouwen,build house,1,5
29957,CES201911,2291,brick,huis bouwen,huis bouwen,build house,1,5
30086,CES201911,2295,brick,huis bouwen,huis bouwen,build house,1,5
30400,CES201911,2305,brick,huis bouwen,huis bouwen,build house,1,5
30893,CES201911,2323,brick,huis bouwen,huis bouwen,build house,1,5
30953,CES201911,2324,brick,huis bouwen,huis bouwen,build house or something,1,5
31147,CES201911,2333,brick,huis bouwen,huis bouwen,house chair support murder weapon handball lego abstract art example door stopper table coaster,1,5
31222,CES201911,2330,brick,huis bouwen,huis bouwen,rabbit house,1,5
31277,CES201911,2331,brick,huis bouwen,huis bouwen,house part,1,5
32146,CES201911,2365,brick,huis mee bouwen,huis bouwen,houses,1,5
32261,CES201911,2368,brick,huis bouwen,huis bouwen,building houses,1,5
31720,CES201911,2353,brick,een huis oid mee bouwen,huis oid bouwen,building houses,1,5
32584,CES201911,2380,brick,huis stoel steuntje moordwapen handbal lego abstracte kunst voorbeeld deurstop tafel onderzetter,huis stoel steuntje moordwapen handbal lego abstracte kunst voorbeeld deurstopper tafel onderzetter,building houses,0,0
25903,CES201911,2103,brick,huisje maken voor konijn,huisje konijn,building houses,2,5
28184,CES201911,2198,brick,huisonderdeel,huisonderdeel,building houses,1,5
25999.1,CES201911,2106,brick,huizen,huizen,building houses,1,5
24439,CES201911,2037,brick,huizen bouwen,huizen bouwen,building houses,1,5
26655,CES201911,2134,brick,huizen bouwen,huizen bouwen,building houses,1,5
27706,CES201911,2171,brick,huizen bouwen,huizen bouwen,building houses,1,5
28139,CES201911,2196,brick,huizen bouwen,huizen bouwen,tool does not touch ground,1,5
28491,CES201911,2216,brick,huizen bouwe,huizen bouwen,hungry,1,5
31408.2,CES201911,2342,brick, huizen mee bouwen,huizen bouwen,hurting,1,5
31410,CES201911,2342,brick,Huizen mee bouwen,huizen bouwen,cabin,1,5
31582,CES201911,2348,brick,huizen bouwen ,huizen bouwen,cabin,1,5
31813.1,CES201911,2356,brick,huizen bouwen,huizen bouwen,build hut,1,5
30374,CES201911,2310,brick,hulpmiddel om de grond niet aan te raken,hulpmiddel grond niet raken,hut,3,4
25660,CES201911,2093,brick,hungry,hungry,build hut,0,0
30525,CES201911,2313,brick,hurting,hurting,build hut,2,4
29787,CES201911,2281,brick,een hut maken ,hut,i dont know,1,5
32297,CES201911,2370,brick,hut,hut,icepack,1,5
30204,CES201911,2299,brick,hut bouwne,hut bouwen,tie someone's foot sheet drown,1,5
29486,CES201911,2267,brick,hutje,hutje,Breaking ice,1,5
