response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01
24204,CES201911,2021,brick,doelpalen,doelpalen,goalposts,2,3
24386,CES201911,2035,brick,domino,domino,domino,3,3
29344,CES201911,2259,brick,domino's maken,domino s,dominoes,3,3
30530,CES201911,2313,brick,donating it,donating it,donating it,0,0
30087,CES201911,2295,brick,iemand doodslaan,doodslaan,kill,2,2
24013,CES201911,2015,brick,doodslag,doodslag,manslaughter,2,5
31332,CES201911,2339,brick,doodwapen,doodwapen,death weapon,2,5
28729,CES201911,2228,brick,doormidden breken,doormidden breken,break in half,2,4
30375,CES201911,2310,brick,doorverkoop middel,doorverkoop middel,resale means,4,2
28183,CES201911,2198,brick,draagmateriaal,draagmateriaal,carrying material,2,3
32300,CES201911,2370,brick,draak,draak,dragon,5,1
29556,CES201911,2271,brick,dragen,dragen,wear,2,5
28186,CES201911,2198,brick,drager,drager,carrier,2,5
29194.8,CES201911,2255,brick, drijft niet,drijft niet,does not float,2,5
27654,CES201911,2168,brick,een dunne tas van maken,dunne tas,thin bag,5,1
26477,CES201911,2129,brick,als het heet genoeg is een eitje op bakken,heet genoeg eitje bakken,fry egg hot enough,4,5
31408.4,CES201911,2342,brick, je kan het op elkaar stapelen,elkaar stapelen,stack together,1,5
31412,CES201911,2342,brick,op elkaar stapelen,elkaar stapelen,stack together,1,5
24286,CES201911,2026,brick,eraf springen,eraf springen,jump off,3,5
31078,CES201911,2329,brick,ergens leggen zodat iets niet wegrolt,ergens leggen zodat niet wegrolt,place it somewhere so it does not roll away,2,5
30951,CES201911,2324,brick,om ergens op te leggen zodat het niet wegwaait,ergens leggen zodat niet wegwaait,Place it somewhere so it will not blow away,2,5
32445,CES201911,2374,brick,erop balanceren,erop balanceren,balance on it,2,5
26469,CES201911,2129,brick,erop liggen,erop liggen,lie on it,2,5
32440,CES201911,2374,brick,erop schilderen,erop schilderen,paint on it,3,5
24285,CES201911,2026,brick,erop staan,erop staan,insist,2,5
29943,CES201911,2288,brick,erop tekene,erop tekenen,draw on it,3,5
31727,CES201911,2353,brick,erop zitten,erop zitten,sit on it,2,5
26470,CES201911,2129,brick,erop zitten,erop zitten,sit on it,2,5
24181,CES201911,2020,brick,erop zitten,erop zitten,sit on it,2,5
23806,CES201911,2001,brick,erotische activiteiten,erotische activiteiten,erotic activities,5,2
24193,CES201911,2020,brick,ertegen praten,ertegen praten,talk to it,5,5
31104,CES201911,2332,brick,estafette,estafette,relay,3,5
27023,CES201911,2149,brick,eten,eten,eat,5,1
23797,CES201911,2001,brick,eten,eten,eat,5,1
25591,CES201911,2088,brick,om eten op te dineren,eten dineren,eat dinner,2,3
24207,CES201911,2021,brick,eten pureren,eten pureren,puree food,2,4
31086,CES201911,2329,brick,als je even iets in je handen wil hebben,even handen,just hands,2,5
30048,CES201911,2292,brick,evenwicht balk,evenwicht balk,balance beam,2,5
27401,CES201911,2162,brick,iets in evenwicht brengen,evenwicht brengen,bring balance,2,5
27402,CES201911,2162,brick,iets uit evenwicht brengen,evenwicht brengen,bring balance,2,5
28429,CES201911,2212,brick,fantasietelefoneren,fantasie telefoneren,make fantasy phone calls,5,5
25905,CES201911,2103,brick,in fietstas zodat hij niet wegwaait in harde wind,fietstas zodat niet wegwaait harde wind,bicycle bag so that strong winds do not blow away,2,5
31786,CES201911,2355,brick,figuur uit maken,figuur,figure,3,3
28115,CES201911,2194,brick,iets fijn maken,fijn,fine,2,4
25656,CES201911,2093,brick,flour,flour,flour,0,0
28533,CES201911,2219,brick,fornuis,fornuis,oven,4,2
28464,CES201911,2215,brick,fort\,fort,fort,4,3
26609,CES201911,2130,brick,fort bouwen,fort bouwen,build fort,1,5
32380,CES201911,2373,brick,op foto's leggen zodat ze weer plat worden,foto s leggen zodat weer plat,Place photos so that they are flat again,2,5
28668,CES201911,2224,brick,fotolijst,fotolijst,photo frame,2,3
29746.9,CES201911,2278,brick, fundament,fundament,foundation,2,5
28731,CES201911,2228,brick,op gaan staan,gaan staan,go stand,2,5
28735,CES201911,2228,brick,op gaan staan,gaan staan,go stand,2,5
28734,CES201911,2228,brick,op gaan zitten,gaan zitten,sit down,2,5
28174,CES201911,2197,brick,een gang/plek blokkeren,gang plek blokkeren,block hallway space,2,5
28038,CES201911,2189,brick,gat dichten,gat dichten,close gap,2,5
25971,CES201911,2104,brick,gat dichtmaken,gat dichtmaken,close hole,2,5
31820,CES201911,2356,brick,een gat in de muur dichtmaken,gat muur dichtmaken,close hole in wall,2,5
28375,CES201911,2208,brick,een gat in de muur dichtten\,gat muur dichtten,closed hole in wall,2,5
30778,CES201911,2320,brick,Er een gat in maken en een vijver er in maken,gat vijver,hole pond,4,5
23637,CES201911,1988,brick,gdtgrrt,gdtgrrt,gdtgrrt,0,0
29404,CES201911,2262,brick,gebied afbakenen,gebied afbakenen,delineate area,2,4
28503,CES201911,2217,brick,gebied afbakenen,gebied afbakenen,delineate area,2,4
30738,CES201911,2318,brick,gebouw,gebouw,building,1,5
26794,CES201911,2138,brick,gebouw,gebouw,building,1,5
24645,CES201911,2049,brick,gebouw\,gebouw,building,1,5
29688,CES201911,2276,brick,gebouw bouwen ,gebouw bouwen,building building,1,5
29194.5,CES201911,2255,brick, gebouwen,gebouwen,buildings,1,5
28511,CES201911,2221,brick,gebouwen maken,gebouwen,buildings,1,5
30894,CES201911,2323,brick,andere gebouwen bouwen,gebouwen bouwen,build buildings,1,5
30396,CES201911,2305,brick,geheime kamer bouwen in kelder,geheime kamer bouwen kelder,secret room building basement,2,5
28447,CES201911,2213,brick,geimproviseerde dam (als er genoeg bakstenen zijn),ge mproviseerde dam,improvised dam,2,5
28119,CES201911,2194,brick,veel geluid maken,geluid,sound,4,5
30975,CES201911,2325,brick,gereedschap,gereedschap,tools,4,3
28312,CES201911,2205,brick,Gereedschap,gereedschap,tools,4,3
23772,CES201911,1998,brick,gereedschap,gereedschap,tools,4,3
30096,CES201911,2295,brick,je kan er gereedschap van maken als je hem uitbijteld ,gereedschap uitbijteld,tools taken out,4,4
30713,CES201911,2317,brick,geweld,geweld,violence,2,5
24498,CES201911,2043,brick,geweldsvoorwerp,gewelds voorwerp,violent object,2,5
32596,CES201911,2380,brick,gewicht,gewicht,weight,2,5
31082,CES201911,2329,brick,als gewicht gebri,gewicht,weight,2,5
31083,CES201911,2329,brick,als gewicht gebruiken (sporten),gewicht,weight,2,5
30812,CES201911,2321,brick,gewicht,gewicht,weight,2,5
30631,CES201911,2316,brick,gewicht gebruiken,gewicht,weight,2,5
30093,CES201911,2295,brick,als gewicht,gewicht,weight,2,5
28487,CES201911,2214,brick,gewicht (als een zandzak),gewicht,weight,2,5
28373,CES201911,2208,brick,als gewicht gebruiken,gewicht,weight,2,5
28177,CES201911,2197,brick,gebruiken als gewicht,gewicht,weight,2,5
27855,CES201911,2178,brick,als gewicht gebruiken,gewicht,weight,2,5
27029,CES201911,2149,brick,gewicht,gewicht,weight,2,5
26617,CES201911,2132,brick,als gewicht,gewicht,weight,2,5
25616,CES201911,2087,brick,gewicht,gewicht,weight,2,5
24005,CES201911,2015,brick,gewicht,gewicht,weight,2,5
31105,CES201911,2332,brick,gewicht drukken,gewicht drukken,press weight,2,5
29569,CES201911,2271,brick,gewicht ergens op leggen,gewicht ergens leggen,put weight somewhere,2,5
28444,CES201911,2213,brick,gewicht om gewichten mee te heffen,gewicht gewichten heffen,lifting weights,2,5
31047,CES201911,2328,brick,gewicht heffen,gewicht heffen,lifting weight,2,5
29752,CES201911,2279,brick,gebruiken om gewicht te heffen,gewicht heffen,lifting weight,2,5
29503,CES201911,2266,brick,gewicht heffen,gewicht heffen,lifting weight,2,5
28513,CES201911,2221,brick,gewicht heffen,gewicht heffen,lifting weight,2,5
28348,CES201911,2207,brick,Om mee gewicht te heffen,gewicht heffen,lifting weight,2,5
24832,CES201911,2061,brick,gewicht heffen,gewicht heffen,lifting weight,2,5
26130,CES201911,2111,brick,Gewicht voor krachttraining\,gewicht krachttraining,weight strength training,2,5
26946,CES201911,2146,brick,gewicht om op iets neer te leggen zodat het niet weg waaid,gewicht neer leggen zodat niet weg waait,put down weight so it does not blow away,2,5
30806,CES201911,2321,brick,gewicht om iets op zijn plaats te houden,gewicht plaats houden,hold weight,2,5
32029,CES201911,2362,brick,gewicht om iets plat te maken,gewicht plat,weight flat,2,5
31231,CES201911,2330,brick,als gewicht om je spieren mee te trainen,gewicht spieren trainen,weight training muscles,2,5
32070,CES201911,2360,brick,gewicht voor sport,gewicht sport,weight sports,2,5
28120,CES201911,2194,brick,gewicht voor sporten,gewicht sporten,weight training,2,5
26944,CES201911,2146,brick,gewicht om te sporten,gewicht sporten,weight training,2,5
24497,CES201911,2043,brick,gewicht om mee te sporten,gewicht sporten,weight training,2,5
24210,CES201911,2021,brick,gewicht voor sportschool,gewicht sportschool,weight gym,2,5
25914,CES201911,2103,brick,als gewicht gebruiken in tas voor trainen,gewicht tas trainen,weight bag training,2,5
32149,CES201911,2365,brick,gebruiken als gewicht om mee te trainen,gewicht trainen,weight training,2,5
31595,CES201911,2348,brick,gewicht om mee te trainen,gewicht trainen,weight training,2,5
30307,CES201911,2307,brick,om als gewicht te gebruiken bij het trainen,gewicht trainen,weight training,2,5
26448,CES201911,2127,brick,gewicht om te trainen,gewicht trainen,weight training,2,5
26446,CES201911,2127,brick,gewicht om vast te pinnen,gewicht vast pinnen,pin weight down,2,5
28045,CES201911,2189,brick,gewicht verdelen op wipwap,gewicht verdelen wipwap,weight distribution seesaw,2,5
31334,CES201911,2339,brick,gewicht voor workout,gewicht workout,weight workout,2,5
27404,CES201911,2162,brick,gewicht zodat iets niet wegwaait,gewicht zodat niet wegwaait,weight so it does not blow away,2,5
31617,CES201911,2349,brick,geichten,gewichten,weights,2,5
31618,CES201911,2349,brick,gewichten,gewichten,weights,2,5
25223,CES201911,2073,brick,als gewichten,gewichten,weights,2,5
27872,CES201911,2182,brick,gewichtenheffer,gewichten heffer,weight lifter,2,5
32438,CES201911,2374,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
31287,CES201911,2331,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
30063,CES201911,2294,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
29777,CES201911,2280,brick,gewichthef,gewichtheffen,weight lifting,2,5
29444,CES201911,2263,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
29337,CES201911,2259,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
29154,CES201911,2250,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
28872,CES201911,2240,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
28420,CES201911,2210,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
28032,CES201911,2189,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
27960,CES201911,2186,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
26475,CES201911,2129,brick,gewichtheffen,gewichtheffen,weight lifting,2,5
24753,CES201911,2056,brick,gewichtsheffen,gewichtheffen,weight lifting,2,5
25214,CES201911,2071,brick,gewichtjes voor spieren,gewichtjes spieren,weights muscles,2,5
32030,CES201911,2362,brick,gewichtjes voor trainen,gewichtjes trainen,training weights,2,5
30404.1,CES201911,2305,brick,er een gezicht op teken,gezicht teken,face sign,3,4
30100.2,CES201911,2295,brick, als je er een gezicht op tekent,gezicht tekent,draws face,3,4
23638,CES201911,1988,brick,gfgsgx,gfgsgx,gfgsgx,0,0
28483,CES201911,2214,brick,gitaarhouder,gitaarhouder,guitar holder,3,4
29194.6,CES201911,2255,brick, glas inslaan,glas inslaan,smash glass,2,5
29198,CES201911,2255,brick,glas inslaan ,glas inslaan,smash glass,2,5
29947,CES201911,2288,brick,glas mee kapot gooien,glas kapot gooien,smashing glass,2,5
32288,CES201911,2370,brick,goal post,goal post,goal post,0,0
25216,CES201911,2071,brick,als goal voor voetbal,goal voetbal,goal football,3,3
31664,CES201911,2350,brick,goalpaal (bij voetballen) ,goalpaal,goalpost,3,3
28431,CES201911,2212,brick,gogelen,goochelen,magic,4,4
28432,CES201911,2212,brick,gooien,gooien,throw,2,5
25658,CES201911,2093,brick,good smell,good smell,good smell,0,0
32211,CES201911,2367,brick,gooien,gooien,throw,2,5
32056,CES201911,2360,brick,gooien,gooien,throw,2,5
31278,CES201911,2331,brick,gooien,gooien,throw,2,5
31230,CES201911,2330,brick,om mee over te gooien,gooien,throw,2,5
30963,CES201911,2327,brick,gooien,gooien,throw,2,5
30970,CES201911,2325,brick,gooien,gooien,throw,2,5
30710,CES201911,2317,brick,gooien,gooien,throw,2,5
30620,CES201911,2316,brick,gooien,gooien,throw,2,5
30291,CES201911,2303,brick,gooien,gooien,throw,2,5
30196,CES201911,2299,brick,gooien,gooien,throw,2,5
30199,CES201911,2299,brick,gooien,gooien,throw,2,5
30024,CES201911,2293,brick,gooien,gooien,throw,2,5
29938,CES201911,2288,brick,gooien,gooien,throw,2,5
29746.3,CES201911,2278,brick, gooien,gooien,throw,2,5
29555,CES201911,2271,brick,gooien,gooien,throw,2,5
29441,CES201911,2263,brick,gooien,gooien,throw,2,5
29276,CES201911,2258,brick,gooien,gooien,throw,2,5
29194.3,CES201911,2255,brick, gooien,gooien,throw,2,5
28721,CES201911,2228,brick,gooien,gooien,throw,2,5
28588,CES201911,2222,brick,mee gooien,gooien,throw,2,5
28505,CES201911,2221,brick,gooien,gooien,throw,2,5
28499,CES201911,2217,brick,gooien,gooien,throw,2,5
28370,CES201911,2208,brick,gooien,gooien,throw,2,5
28385,CES201911,2208,brick,gooien,gooien,throw,2,5
28345,CES201911,2207,brick,Om mee te gooien (sporten),gooien,throw,2,5
28336,CES201911,2206,brick,gooien,gooien,throw,2,5
28242,CES201911,2201,brick,om te gooien,gooien,throw,2,5
28166,CES201911,2197,brick,gooien,gooien,throw,2,5
28140,CES201911,2196,brick,gooien,gooien,throw,2,5
28114,CES201911,2194,brick,gooien,gooien,throw,2,5
28065,CES201911,2193,brick,gooien,gooien,throw,2,5
28030,CES201911,2189,brick,gooien,gooien,throw,2,5
28012,CES201911,2188,brick,ermee gooien,gooien,throw,2,5
27995,CES201911,2187,brick,gooien ,gooien,throw,2,5
27953,CES201911,2186,brick,gooien,gooien,throw,2,5
27943,CES201911,2185,brick,Mee gooien,gooien,throw,2,5
27845,CES201911,2178,brick,gooien,gooien,throw,2,5
27761,CES201911,2174,brick,GOOIEN,gooien,throw,2,5
27650,CES201911,2168,brick,mee gooien,gooien,throw,2,5
27242,CES201911,2156,brick,gooien,gooien,throw,2,5
27022,CES201911,2149,brick,gooien,gooien,throw,2,5
25963,CES201911,2104,brick,gooiwn,gooien,throw,2,5
25899,CES201911,2103,brick,gooien,gooien,throw,2,5
25854,CES201911,2101,brick,gooien,gooien,throw,2,5
25586,CES201911,2088,brick,om mee te gooien,gooien,throw,2,5
25221,CES201911,2073,brick,gooien,gooien,throw,2,5
24896,CES201911,2065,brick,gooien,gooien,throw,2,5
24571,CES201911,2046,brick,gooien,gooien,throw,2,5
24281,CES201911,2026,brick,gooien,gooien,throw,2,5
24205,CES201911,2021,brick,om mee te gooien,gooien,throw,2,5
24180,CES201911,2020,brick,gooien,gooien,throw,2,5
24004,CES201911,2015,brick,gooien,gooien,throw,2,5
23868,CES201911,2004,brick,om mee over te gooien,gooien,throw,2,5
23794,CES201911,2001,brick,gooien,gooien,throw,2,5
23546,CES201911,1912,brick,gooien,gooien,throw,2,5
30397,CES201911,2305,brick,gooien om aggressie kwijt te raken,gooien agressie kwijt raken,throw get rid of aggression,4,5
26481,CES201911,2129,brick,ermee gooien zover als je kan,gooien zover,throw so far,2,5
30804,CES201911,2321,brick,gooivoorwerp,gooivoorwerp,throwing object,2,5
29287,CES201911,2258,brick,graffiti,graffiti,graffiti,4,2
28335,CES201911,2206,brick,grapjes over maken,grapjes,jokes,4,4
28539,CES201911,2219,brick,gravel,gravel,gravel,0,0
24817,CES201911,2059,brick,graven,graven,dig,3,3
31616,CES201911,2349,brick,graveren,graveren,engrave,2,2
28016,CES201911,2188,brick,een grens trekken,grens trekken,draw line,2,4
29831,CES201911,2284,brick,grenslijn,grenslijn,boundary line,2,4
28726,CES201911,2228,brick,grijpen,grijpen,grasp,2,5
32441,CES201911,2374,brick,grind,grind,gravel,3,3
28538,CES201911,2219,brick,grind,grind,gravel,3,3
27652,CES201911,2168,brick,grind van maken,grind,gravel,3,3
31037,CES201911,2328,brick,grond,grond,ground,2,3
28004,CES201911,2187,brick,op grond gooien ,grond gooien,throwing ground,2,5
27853,CES201911,2178,brick,op de grond leggen,grond leggen,lay ground,2,5
29487,CES201911,2267,brick,grond verschuiven,grond verschuiven,shifting ground,3,4
31598,CES201911,2348,brick,gruis,gruis,grit,3,3
28272,CES201911,2202,brick,haard bouwen,haard bouwen,build fireplace,2,4
32025,CES201911,2362,brick,hamer,hamer,hammer,3,5
31660,CES201911,2350,brick,hamer,hamer,hammer,3,5
31629,CES201911,2349,brick,hamer,hamer,hammer,3,5
31585,CES201911,2348,brick,hamer,hamer,hammer,3,5
30973,CES201911,2325,brick,hamer,hamer,hammer,3,5
30811,CES201911,2321,brick,hamer,hamer,hammer,3,5
30622,CES201911,2316,brick,hamer,hamer,hammer,3,5
30266,CES201911,2302,brick,hamer,hamer,hammer,3,5
29774,CES201911,2280,brick,hamer,hamer,hammer,3,5
29751,CES201911,2279,brick,als een hamer gebruiken,hamer,hammer,3,5
28545,CES201911,2219,brick,hamer,hamer,hammer,3,5
26444,CES201911,2127,brick,hamer,hamer,hammer,3,5
24650,CES201911,2049,brick,hamer,hamer,hammer,3,5
30092,CES201911,2295,brick,als hamer om op iets te slaan,hamer slaan,hammer hitting,3,5
30712,CES201911,2317,brick,hameren,hameren,hammering,3,5
32589,CES201911,2380,brick,\handbal,handbal,handball,2,3
30309,CES201911,2307,brick,voor je handdoek op het strand zodat hij niet wegwaait,handdoek strand zodat niet wegwaait,beach towel so it does not blow away,2,5
28480,CES201911,2215,brick,handelen,handelen,trade,4,3
28288,CES201911,2204,brick,hard,hard,hard,0,0
29203,CES201911,2255,brick,hard materiaal ,hard materiaal,hard material,2,5
30721,CES201911,2317,brick,hardhandig vissen,hardhandig vissen,heavy-handed fishing,5,4
29294,CES201911,2258,brick,harnas,harnas,armor,2,2
29867,CES201911,2286,brick,harsd,harsd,resind,0,0
28289,CES201911,2204,brick,heavy,heavy,heavy,0,0
27834,CES201911,2177,brick,heel dik schuurpapier,heel dik schuurpapier,very thick sandpaper,4,4
30395,CES201911,2305,brick,er over heen mozaieken,heen moza eken,mosaic,2,4
26478,CES201911,2129,brick,heet*,heet,is called,0,0
24905,CES201911,2065,brick,hek,hek,fence,1,3
26662,CES201911,2134,brick,hek bouwen ,hek bouwen,build fence,1,3
28747,CES201911,2230,brick,een hele grote trap maken,hele grote trap,very large staircase,2,4
30049,CES201911,2292,brick,helium ballon vasthouden,helium ballon vasthouden,holding helium balloon,4,5
29863,CES201911,2286,brick,helm,helm,helmet,4,2
28005,CES201911,2187,brick,heropbouwen ,heropbouwen,rebuild,1,5
28410,CES201911,2210,brick,iemand de hersens mee inslaan,hersens inslaan,smash your brains,2,5
23804,CES201911,2001,brick,iemand een hersenschudding geven,hersenschudding geven,give concussion,2,5
25777,CES201911,2099,brick,hg,hg,hg,0,0
25779,CES201911,2099,brick,5hg,hg,hg,0,0
23636,CES201911,1988,brick,hgh,hgh,hgh,0,0
26158,CES201911,2113,brick,hitting people,hitting people,hitting people,0,0
32293,CES201911,2370,brick,hoed,hoed,hat,4,2
31584,CES201911,2348,brick,hoed,hoed,hat,4,2
28424,CES201911,2212,brick,hoed,hoed,hat,4,2
30269,CES201911,2302,brick,hoefijzer vanger,hoefijzer vanger,horseshoe catcher,3,4
26447,CES201911,2127,brick,hoek van 90 graden ,hoek graden,angle degrees,2,5
31588,CES201911,2348,brick,om hoger te staan,hoger staan,be higher,2,5
29572,CES201911,2271,brick,hok maken,hok,loft,2,5
28387,CES201911,2208,brick,hondenspeeltje,hondenspeeltje,dog toy,4,3
32443,CES201911,2374,brick,om hoofd op te rusten,hoofd rusten,rest your head,2,4
28733,CES201911,2228,brick,op je hoofd zetten,hoofd zetten,put head,4,5
25966,CES201911,2104,brick,op je hoofd zetten,hoofd zetten,put head,4,5
24496,CES201911,2043,brick,hoofddeksel,hoofddeksel,headgear,4,2
32031,CES201911,2362,brick,hoofdsteun,hoofdsteun,headrest,2,4
28155,CES201911,2196,brick,zo hoog mogelijk gooien,hoog mogelijk gooien,throw as high as possible,2,5
28672,CES201911,2224,brick,houder voor eten en drinken,houder eten drinken,food drink holder,2,4
29747.3,CES201911,2278,brick, houder zodat je baddoek niet wegvliegt op het strand,houder zodat baddoek niet wegvliegt strand,holder so that bath towel does not fly away from beach,2,5
30517,CES201911,2313,brick,house,house,house,0,0
28279,CES201911,2204,brick,house,house,house,0,0
27178,CES201911,2154,brick,house,house,house,0,0
25661,CES201911,2093,brick,house,house,house,0,0
26859,CES201911,2142,brick,hui,hui,hui,0,0
27869,CES201911,2182,brick,huid,huid,skin,5,1
32585,CES201911,2380,brick,huis,huis,house,1,5
32433,CES201911,2374,brick,huis,huis,house,1,5
32282,CES201911,2370,brick,huis,huis,house,1,5
32209,CES201911,2367,brick,huis ,huis,house,1,5
31495,CES201911,2346,brick,huis,huis,house,1,5
31478,CES201911,2345,brick,huis,huis,house,1,5
31094,CES201911,2332,brick,huis,huis,house,1,5
31033,CES201911,2328,brick,huis,huis,house,1,5
30626,CES201911,2316,brick,huis,huis,house,1,5
30022,CES201911,2293,brick,huis,huis,house,1,5
29858.1,CES201911,2287,brick,huis,huis,house,1,5
29858.1,CES201911,2287,brick, opstapje,opstapje,stepping stone,2,5
29859,CES201911,2286,brick,huis,huis,house,1,5
29768,CES201911,2280,brick,huis,huis,house,1,5
29746.1,CES201911,2278,brick,huis,huis,house,1,5
29746.1,CES201911,2278,brick, christendom,christendom,Christianity,0,0
29482,CES201911,2267,brick,huis,huis,house,1,5
29395,CES201911,2262,brick,huis,huis,house,1,5
29371,CES201911,2261,brick,huis,huis,house,1,5
29291,CES201911,2258,brick,Huis,huis,house,1,5
29194.1,CES201911,2255,brick,huis,huis,house,1,5
28901,CES201911,2243,brick,huis,huis,house,1,5
28866,CES201911,2240,brick,huis,huis,house,1,5
28524,CES201911,2219,brick,huis,huis,house,1,5
28436,CES201911,2213,brick,huis,huis,house,1,5
28263,CES201911,2203,brick,huis,huis,house,1,5
28241,CES201911,2201,brick,voor huis,huis,house,1,5
27617,CES201911,2167,brick,huis,huis,house,1,5
26858.4,CES201911,2142,brick, huis,huis,house,1,5
26793,CES201911,2138,brick,huis,huis,house,1,5
26126,CES201911,2111,brick,Huis maken,huis,house,1,5
25851,CES201911,2101,brick,huis,huis,house,1,5
24908,CES201911,2065,brick,huis,huis,house,1,5
24644,CES201911,2049,brick,huis,huis,house,1,5
32261,CES201911,2368,brick,huis bouwen,huis bouwen,build house,1,5
32146,CES201911,2365,brick,huis mee bouwen,huis bouwen,build house,1,5
31147,CES201911,2333,brick,huis bouwen,huis bouwen,build house,1,5
31277,CES201911,2331,brick,huis bouwen,huis bouwen,build house,1,5
31222,CES201911,2330,brick,huis bouwen,huis bouwen,build house,1,5
30953,CES201911,2324,brick,huis bouwen,huis bouwen,build house,1,5
30893,CES201911,2323,brick,huis bouwen,huis bouwen,build house,1,5
30400,CES201911,2305,brick,huis bouwen,huis bouwen,build house,1,5
30086,CES201911,2295,brick,huis bouwen,huis bouwen,build house,1,5
29957,CES201911,2291,brick,huis bouwen,huis bouwen,build house,1,5
29950,CES201911,2288,brick,huis bouwen,huis bouwen,build house,1,5
29788,CES201911,2281,brick,een huis bouwen ,huis bouwen,build house,1,5
29748,CES201911,2279,brick,huis bouwen,huis bouwen,build house,1,5
29500,CES201911,2266,brick,huis bouwen,huis bouwen,build house,1,5
29195,CES201911,2255,brick,huis bouwen ,huis bouwen,build house,1,5
29092,CES201911,2246,brick,Huis bouwen,huis bouwen,build house,1,5
28742,CES201911,2230,brick,huis bouwen,huis bouwen,build house,1,5
28738,CES201911,2228,brick,huis bouwen,huis bouwen,build house,1,5
28586,CES201911,2222,brick,huis bouwen,huis bouwen,build house,1,5
28496,CES201911,2217,brick,huis bouwen,huis bouwen,build house,1,5
28405,CES201911,2210,brick,huis bouwen,huis bouwen,build house,1,5
28271,CES201911,2202,brick,huis bouwen,huis bouwen,build house,1,5
28229,CES201911,2200,brick,huis bouwen,huis bouwen,build house,1,5
28165,CES201911,2197,brick,huis bouwen,huis bouwen,build house,1,5
28126,CES201911,2195,brick,huis bouwen,huis bouwen,build house,1,5
28112,CES201911,2194,brick,huis bouwen,huis bouwen,build house,1,5
28063,CES201911,2193,brick,huis bouwen,huis bouwen,build house,1,5
27940,CES201911,2185,brick,huis bouwen,huis bouwen,build house,1,5
27646,CES201911,2168,brick,huis bouwen,huis bouwen,build house,1,5
27397,CES201911,2162,brick,huis bouwen,huis bouwen,build house,1,5
26864,CES201911,2141,brick,huis bouwen,huis bouwen,build house,1,5
26618,CES201911,2132,brick,om een huis te bouwen,huis bouwen,build house,1,5
26608,CES201911,2130,brick,huis bouwen,huis bouwen,build house,1,5
25907,CES201911,2103,brick,huis bouwen,huis bouwen,build house,1,5
24541,CES201911,2046,brick,huis bouwen,huis bouwen,build house,1,5
23861,CES201911,2004,brick,huis bouwen,huis bouwen,build house,1,5
23815,CES201911,2002,brick,Huis bouwen,huis bouwen,build house,1,5
23581,CES201911,1964,brick,om een huis te bouwen?,huis bouwen,build house,1,5
31720,CES201911,2353,brick,een huis oid mee bouwen,huis oid bouwen,build house or something,1,5
32584,CES201911,2380,brick,huis stoel steuntje moordwapen handbal lego abstracte kunst voorbeeld deurstop tafel onderzetter,huis stoel steuntje moordwapen handbal lego abstracte kunst voorbeeld deurstopper tafel onderzetter,house chair support murder weapon handball lego abstract art example door stopper table coaster,1,5
25903,CES201911,2103,brick,huisje maken voor konijn,huisje konijn,rabbit house,1,5
28184,CES201911,2198,brick,huisonderdeel,huisonderdeel,house part,1,5
25999.1,CES201911,2106,brick,huizen,huizen,houses,1,5
31813.1,CES201911,2356,brick,huizen bouwen,huizen bouwen,building houses,1,5
31582,CES201911,2348,brick,huizen bouwen ,huizen bouwen,building houses,1,5
31408.2,CES201911,2342,brick, huizen mee bouwen,huizen bouwen,building houses,1,5
31410,CES201911,2342,brick,Huizen mee bouwen,huizen bouwen,building houses,1,5
28491,CES201911,2216,brick,huizen bouwe,huizen bouwen,building houses,1,5
28139,CES201911,2196,brick,huizen bouwen,huizen bouwen,building houses,1,5
27706,CES201911,2171,brick,huizen bouwen,huizen bouwen,building houses,1,5
26655,CES201911,2134,brick,huizen bouwen,huizen bouwen,building houses,1,5
24439,CES201911,2037,brick,huizen bouwen,huizen bouwen,building houses,1,5
30374,CES201911,2310,brick,hulpmiddel om de grond niet aan te raken,hulpmiddel grond niet raken,tool does not touch ground,3,5
25660,CES201911,2093,brick,hungry,hungry,hungry,0,0
30525,CES201911,2313,brick,hurting,hurting,hurting,0,0
32297,CES201911,2370,brick,hut,hut,cabin,1,5
29787,CES201911,2281,brick,een hut maken ,hut,cabin,1,5
30204,CES201911,2299,brick,hut bouwne,hut bouwen,build hut,1,5
29486,CES201911,2267,brick,hutje,hutje,hut,1,5
31280,CES201911,2331,brick,hutje bouwen,hutje bouwen,build hut,1,5
28599,CES201911,2222,brick,om een hutje mee te bouwen,hutje bouwen,build hut,1,5
25321,CES201911,2078,brick,i dont know ,i dont know,i dont know,0,0
27841,CES201911,2177,brick,icepack,icepack,icepack,4,2
28832,CES201911,2236,brick,aan iemands voet vastbinden om te laken verdrinken,iemands voet vastbinden laken verdrinken,tie someone's foot sheet drown,3,5
